date,type,campaign,ad_group,keyword,device,product_id,title,category,region,impressions,clicks,add_to_cart,purchases,revenue,ad_spend,roas,avg_rating,reviews_count,avg_cpc,avg_cpm,quality_score
2025-11-30,search,Search - Generic,Search Ads,buy office backpack,Desktop,,,,Bangalore,1390,31,0,0,0,31.31,0.0,,,1.01,22.53,9.0
2025-11-14,search,Search - Generic,Search Ads,buy running gear,Desktop,,,,Bangalore,11224,641,0,14,48734,1512.76,32.22,,,2.36,134.78,3.0
2025-11-25,search,Search - Generic,Search Ads,buy light jacket,Mobile,,,,Bangalore,3515,134,0,4,5624,152.76,36.82,,,1.14,43.46,9.0
2025-11-10,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Mumbai,2040,62,0,1,1307,16.74,78.08,,,0.27,8.21,6.0
2025-11-17,search,Search - Generic,Search Ads,buy stylish jacket,Mobile,,,,Bangalore,7310,400,0,13,6721,520.0,12.93,,,1.3,71.14,7.0
2025-11-14,search,Search - Generic,Search Ads,buy thermal jacket,Tablet,,,,Chennai,6400,207,0,11,6083,151.11,40.26,,,0.73,23.61,4.0
2025-11-16,shopping,Shopping - Accessories,Laptop Sleeve,,Mobile,P118,Laptop Sleeve,Accessories,Mumbai,9651,391,111,14,10976,670.16,16.38,3.58,741.0,,,
2025-11-04,shopping,Shopping - Home,Water Bottle,,Tablet,P111,Water Bottle,Home,Hyderabad,4252,106,78,5,2735,1848.26,1.48,3.93,537.0,,,
2025-11-20,search,Search - Generic,Search Ads,buy sunglasses,Tablet,,,,Mumbai,4663,121,0,5,5540,48.4,114.46,,,0.4,10.38,9.0
2025-11-28,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Chennai,1328,35,21,1,2763,606.45,4.56,4.07,771.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Hyderabad,11791,691,0,12,39120,697.91,56.05,,,1.01,59.19,8.0
2025-11-23,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Mumbai,8143,236,186,7,46053,3953.94,11.65,3.91,510.0,,,
2025-11-12,search,Search - Generic,Search Ads,buy kids jackets,Desktop,,,,Bangalore,10837,458,0,7,3395,343.5,9.88,,,0.75,31.7,3.0
2025-11-10,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Delhi,547,18,6,0,0,130.35,0.0,4.38,425.0,,,
2025-11-21,search,Search - Generic,Search Ads,buy thermal jacket,Mobile,,,,Bangalore,3321,84,0,4,12280,161.28,76.14,,,1.92,48.56,8.0
2025-11-13,search,Search - Generic,Search Ads,buy digital watch,Tablet,,,,Bangalore,4817,68,0,1,3014,38.08,79.15,,,0.56,7.91,4.0
2025-11-14,search,Search - Generic,Search Ads,buy smartwatch,Desktop,,,,Delhi,10511,644,0,11,14971,1204.28,12.43,,,1.87,114.57,9.0
2025-11-24,shopping,Shopping - Accessories,Digital Watch,,Tablet,P102,Digital Watch,Accessories,Bangalore,7594,280,119,8,10872,443.31,24.52,3.97,463.0,,,
2025-12-01,shopping,Shopping - Accessories,Sunglasses,,Desktop,P108,Sunglasses,Accessories,Delhi,5632,80,98,1,1588,1249.5,1.27,3.88,262.0,,,
2025-12-02,search,Search - Generic,Search Ads,buy outdoor backpack,Desktop,,,,Mumbai,2110,62,0,2,5280,148.8,35.48,,,2.4,70.52,6.0
2025-11-12,search,Search - Generic,Search Ads,buy thermal jacket,Tablet,,,,Delhi,2226,94,0,4,4188,142.88,29.31,,,1.52,64.19,7.0
2025-11-13,shopping,Shopping - Footwear,Leather Boots,,Tablet,P106,Leather Boots,Footwear,Chennai,571,12,15,0,0,16.48,0.0,4.84,570.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy smartwatch,Mobile,,,,Chennai,1955,81,0,1,1761,70.47,24.99,,,0.87,36.05,7.0
2025-11-13,shopping,Shopping - Footwear,Kids Sneakers,,Mobile,P114,Kids Sneakers,Footwear,Hyderabad,4604,139,0,0,0,1881.25,0.0,4.69,381.0,,,
2025-11-29,search,Search - Generic,Search Ads,buy fitness tracker,Mobile,,,,Mumbai,6978,100,0,2,7046,228.0,30.9,,,2.28,32.67,7.0
2025-11-10,search,Search - Generic,Search Ads,buy yoga pants,Desktop,,,,Bangalore,1981,87,0,3,9090,74.82,121.49,,,0.86,37.77,9.0
2025-11-27,search,Search - Generic,Search Ads,buy wireless earbuds,Desktop,,,,Delhi,3526,103,0,3,5553,169.95,32.67,,,1.65,48.2,4.0
2025-11-08,shopping,Shopping - Kidswear,Baby Jacket,,Mobile,P103,Baby Jacket,Kidswear,Delhi,2868,77,18,2,2574,325.52,7.91,4.25,279.0,,,
2025-11-24,search,Search - Generic,Search Ads,buy kids sneakers,Tablet,,,,Delhi,5689,337,0,8,15912,529.09,30.07,,,1.57,93.0,9.0
2025-11-17,shopping,Shopping - Electronics,Bluetooth Headset,,Mobile,P110,Bluetooth Headset,Electronics,Mumbai,6150,249,40,3,10503,1662.06,6.32,4.84,587.0,,,
2025-11-23,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Mobile,P115,Noise Cancelling Headphones,Electronics,Bangalore,4932,138,121,0,0,627.5,0.0,3.23,434.0,,,
2025-11-14,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Hyderabad,5838,223,25,10,71950,1479.81,48.62,4.41,786.0,,,
2025-11-04,shopping,Shopping - Accessories,Smartphone Case,,Mobile,P107,Smartphone Case,Accessories,Mumbai,7557,238,38,10,20730,1728.94,11.99,3.88,314.0,,,
2025-11-22,search,Search - Generic,Search Ads,buy yoga pants,Tablet,,,,Hyderabad,11912,402,0,21,72744,277.38,262.25,,,0.69,23.29,8.0
2025-11-15,search,Search - Generic,Search Ads,buy kids jackets,Desktop,,,,Hyderabad,3865,3,0,0,0,1.32,0.0,,,0.44,0.34,6.0
2025-11-21,search,Search - Generic,Search Ads,buy summer shorts,Desktop,,,,Bangalore,5335,254,0,11,38093,320.04,119.03,,,1.26,59.99,6.0
2025-11-13,search,Search - Generic,Search Ads,buy outdoor backpack,Desktop,,,,Bangalore,6128,251,0,5,19950,474.39,42.05,,,1.89,77.41,8.0
2025-11-24,search,Search - Generic,Search Ads,buy thermal jacket,Desktop,,,,Bangalore,7169,145,0,2,1530,348.0,4.4,,,2.4,48.54,5.0
2025-11-07,search,Search - Generic,Search Ads,buy hoodie,Mobile,,,,Hyderabad,8245,544,0,5,2765,223.04,12.4,,,0.41,27.05,7.0
2025-11-19,search,Search - Generic,Search Ads,buy digital watch,Desktop,,,,Hyderabad,11427,430,0,2,6364,180.6,35.24,,,0.42,15.8,5.0
2025-11-15,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Mobile,P115,Noise Cancelling Headphones,Electronics,Chennai,6188,273,60,15,34695,2904.0,11.95,3.77,519.0,,,
2025-11-18,shopping,Shopping - Bags,Office Backpack,,Tablet,P112,Office Backpack,Bags,Hyderabad,1024,34,27,1,2044,108.88,18.77,3.34,21.0,,,
2025-11-07,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Hyderabad,10183,406,0,4,10500,251.72,41.71,,,0.62,24.72,6.0
2025-11-13,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Hyderabad,7237,161,0,1,994,392.84,2.53,,,2.44,54.28,9.0
2025-11-30,search,Search - Generic,Search Ads,buy thermal socks,Mobile,,,,Bangalore,5721,106,0,1,3504,171.72,20.41,,,1.62,30.02,5.0
2025-11-15,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Hyderabad,9282,293,14,2,14074,2499.88,5.63,3.26,657.0,,,
2025-11-18,search,Search - Generic,Search Ads,buy thermal jacket,Tablet,,,,Delhi,9605,218,0,2,4490,481.78,9.32,,,2.21,50.16,5.0
2025-11-28,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Tablet,P115,Noise Cancelling Headphones,Electronics,Bangalore,4294,116,57,6,22122,997.92,22.17,3.37,67.0,,,
2025-11-18,search,Search - Generic,Search Ads,buy thermal jacket,Tablet,,,,Chennai,11094,346,0,16,44512,567.44,78.44,,,1.64,51.15,7.0
2025-11-21,search,Search - Generic,Search Ads,buy women's jackets,Desktop,,,,Bangalore,8023,178,0,4,4808,170.88,28.14,,,0.96,21.3,7.0
2025-11-07,search,Search - Generic,Search Ads,buy office backpack,Desktop,,,,Hyderabad,8452,156,0,5,9595,149.76,64.07,,,0.96,17.72,3.0
2025-11-22,shopping,Shopping - Footwear,Leather Boots,,Desktop,P106,Leather Boots,Footwear,Mumbai,8947,362,53,11,20295,3916.58,5.18,3.73,203.0,,,
2025-11-29,search,Search - Generic,Search Ads,buy winter wear,Mobile,,,,Mumbai,6935,194,0,6,6570,327.86,20.04,,,1.69,47.28,4.0
2025-11-17,search,Search - Generic,Search Ads,buy running gear,Tablet,,,,Hyderabad,10664,524,0,9,9756,1283.8,7.6,,,2.45,120.39,7.0
2025-11-18,shopping,Shopping - Footwear,Leather Boots,,Mobile,P106,Leather Boots,Footwear,Chennai,7882,301,202,14,20594,2943.67,7.0,3.28,452.0,,,
2025-12-01,search,Search - Generic,Search Ads,buy thermal jacket,Tablet,,,,Bangalore,9102,431,0,18,10350,624.95,16.56,,,1.45,68.66,7.0
2025-11-23,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Bangalore,728,16,25,0,0,335.41,0.0,3.23,693.0,,,
2025-11-20,shopping,Shopping - Accessories,Digital Watch,,Tablet,P102,Digital Watch,Accessories,Bangalore,4820,198,109,9,11817,744.77,15.87,4.36,464.0,,,
2025-11-29,shopping,Shopping - Footwear,Leather Boots,,Tablet,P106,Leather Boots,Footwear,Bangalore,4016,122,37,2,3300,1695.88,1.95,3.26,24.0,,,
2025-11-09,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Mumbai,1371,51,11,0,0,341.63,0.0,4.23,375.0,,,
2025-11-25,search,Search - Generic,Search Ads,buy office backpack,Desktop,,,,Delhi,8367,420,0,13,6760,1012.2,6.68,,,2.41,120.98,6.0
2025-11-11,search,Search - Generic,Search Ads,buy casual belt,Tablet,,,,Hyderabad,9457,196,0,1,2146,62.72,34.22,,,0.32,6.63,8.0
2025-11-11,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Chennai,525,12,0,0,0,26.04,0.0,,,2.17,49.6,7.0
2025-11-27,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Chennai,575,18,0,0,0,138.18,0.0,3.34,613.0,,,
2025-11-23,search,Search - Generic,Search Ads,buy men's jackets,Tablet,,,,Delhi,772,31,0,0,0,66.03,0.0,,,2.13,85.53,6.0
2025-11-13,search,Search - Generic,Search Ads,buy sports hoodie,Desktop,,,,Bangalore,7572,126,0,2,5304,163.8,32.38,,,1.3,21.63,5.0
2025-11-28,shopping,Shopping - Electronics,Fitness Tracker,,Mobile,P117,Fitness Tracker,Electronics,Chennai,1940,50,33,2,6880,400.64,17.17,4.04,509.0,,,
2025-11-04,search,Search - Generic,Search Ads,buy winter wear,Tablet,,,,Mumbai,10427,530,0,13,6838,742.0,9.22,,,1.4,71.16,8.0
2025-11-27,search,Search - Generic,Search Ads,buy bluetooth headset,Tablet,,,,Bangalore,3978,89,0,0,0,38.27,0.0,,,0.43,9.62,9.0
2025-11-25,shopping,Shopping - Accessories,Digital Watch,,Mobile,P102,Digital Watch,Accessories,Delhi,2476,89,71,4,5472,549.57,9.96,4.35,545.0,,,
2025-11-04,shopping,Shopping - Apparel,Cotton T-Shirt,,Desktop,P100,Cotton T-Shirt,Apparel,Chennai,2634,44,0,0,0,339.14,0.0,3.8,274.0,,,
2025-11-07,search,Search - Generic,Search Ads,buy hoodie,Mobile,,,,Delhi,4032,103,0,3,2262,35.02,64.59,,,0.34,8.69,9.0
2025-11-23,shopping,Shopping - Home,Water Bottle,,Mobile,P111,Water Bottle,Home,Mumbai,5912,150,45,1,2096,2622.58,0.8,4.28,606.0,,,
2025-12-03,shopping,Shopping - Electronics,Bluetooth Headset,,Tablet,P110,Bluetooth Headset,Electronics,Mumbai,4401,188,43,4,19100,1417.16,13.48,3.9,231.0,,,
2025-11-29,search,Search - Generic,Search Ads,buy summer shorts,Tablet,,,,Bangalore,13987,771,0,22,69718,1025.43,67.99,,,1.33,73.31,3.0
2025-11-08,search,Search - Generic,Search Ads,buy casual belt,Mobile,,,,Delhi,8008,373,0,8,4944,455.06,10.86,,,1.22,56.83,7.0
2025-11-28,search,Search - Generic,Search Ads,buy light jacket,Tablet,,,,Hyderabad,11997,219,0,7,27118,359.16,75.5,,,1.64,29.94,5.0
2025-11-17,search,Search - Generic,Search Ads,buy running shoes,Desktop,,,,Chennai,3931,59,0,0,0,122.13,0.0,,,2.07,31.07,5.0
2025-11-22,search,Search - Generic,Search Ads,buy winter wear,Tablet,,,,Chennai,4537,257,0,1,2728,257.0,10.61,,,1.0,56.65,5.0
2025-11-25,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Delhi,11387,499,0,4,13452,568.86,23.65,,,1.14,49.96,7.0
2025-11-14,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Chennai,10435,556,0,7,14840,1367.76,10.85,,,2.46,131.07,5.0
2025-11-06,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Chennai,8198,72,0,2,5626,79.2,71.04,,,1.1,9.66,6.0
2025-11-20,search,Search - Generic,Search Ads,buy bluetooth headset,Tablet,,,,Chennai,348,18,0,0,0,21.78,0.0,,,1.21,62.59,6.0
2025-12-02,shopping,Shopping - Accessories,Smartphone Case,,Desktop,P107,Smartphone Case,Accessories,Chennai,2065,98,48,6,2814,82.97,33.92,3.28,115.0,,,
2025-11-08,shopping,Shopping - Apparel,Winter Gloves,,Mobile,P109,Winter Gloves,Apparel,Chennai,1398,26,35,0,0,457.16,0.0,4.84,326.0,,,
2025-11-05,shopping,Shopping - Bags,Travel Backpack,,Mobile,P104,Travel Backpack,Bags,Hyderabad,1270,40,22,1,2265,547.57,4.14,4.41,409.0,,,
2025-11-15,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Mumbai,4748,162,0,4,11184,239.76,46.65,,,1.48,50.5,7.0
2025-11-07,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Chennai,4327,159,91,1,977,1982.93,0.49,4.62,572.0,,,
2025-11-13,search,Search - Generic,Search Ads,buy water bottle,Tablet,,,,Hyderabad,7255,462,0,17,23834,309.54,77.0,,,0.67,42.67,5.0
2025-11-20,search,Search - Generic,Search Ads,buy outdoor backpack,Desktop,,,,Mumbai,1908,58,0,2,5346,140.36,38.09,,,2.42,73.56,9.0
2025-11-17,search,Search - Generic,Search Ads,buy gym bag,Tablet,,,,Delhi,5875,112,0,0,0,276.64,0.0,,,2.47,47.09,9.0
2025-11-27,search,Search - Generic,Search Ads,buy thermal socks,Tablet,,,,Mumbai,5981,50,0,0,0,44.5,0.0,,,0.89,7.44,6.0
2025-11-22,search,Search - Generic,Search Ads,buy warm jacket,Desktop,,,,Mumbai,12630,708,0,21,62328,1380.6,45.15,,,1.95,109.31,8.0
2025-11-16,search,Search - Generic,Search Ads,buy baby jacket,Desktop,,,,Delhi,8337,423,0,12,16128,499.14,32.31,,,1.18,59.87,6.0
2025-11-08,search,Search - Generic,Search Ads,buy phone case,Desktop,,,,Bangalore,14692,591,0,29,21431,786.03,27.26,,,1.33,53.5,8.0
2025-12-03,search,Search - Generic,Search Ads,buy t shirt,Tablet,,,,Mumbai,9319,100,0,2,2742,231.0,11.87,,,2.31,24.79,3.0
2025-11-08,search,Search - Generic,Search Ads,buy yoga pants,Mobile,,,,Delhi,4480,130,0,4,15500,288.6,53.71,,,2.22,64.42,8.0
2025-11-08,shopping,Shopping - Accessories,Digital Watch,,Tablet,P102,Digital Watch,Accessories,Hyderabad,5816,90,36,3,2397,231.85,10.34,3.28,358.0,,,
2025-11-07,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Chennai,697,18,12,0,0,72.61,0.0,4.21,207.0,,,
2025-11-13,shopping,Shopping - Accessories,Casual Belt,,Tablet,P119,Casual Belt,Accessories,Mumbai,7848,194,177,0,0,2167.35,0.0,3.49,526.0,,,
2025-11-15,search,Search - Generic,Search Ads,buy toddler jacket,Tablet,,,,Delhi,6345,311,0,8,13416,133.73,100.32,,,0.43,21.08,9.0
2025-11-04,shopping,Shopping - Electronics,Fitness Tracker,,Desktop,P117,Fitness Tracker,Electronics,Delhi,4849,53,0,1,6009,212.38,28.29,4.22,358.0,,,
2025-11-16,search,Search - Generic,Search Ads,buy headphones,Mobile,,,,Mumbai,13887,537,0,10,5460,1251.21,4.36,,,2.33,90.1,6.0
2025-12-01,shopping,Shopping - Accessories,Smartphone Case,,Mobile,P107,Smartphone Case,Accessories,Delhi,7266,213,52,5,8740,2056.17,4.25,4.71,763.0,,,
2025-12-01,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Bangalore,7745,354,0,17,23902,481.44,49.65,,,1.36,62.16,7.0
2025-11-13,search,Search - Generic,Search Ads,buy baby jacket,Mobile,,,,Chennai,11675,331,0,8,13064,82.75,157.87,,,0.25,7.09,7.0
2025-11-21,search,Search - Generic,Search Ads,buy women's jackets,Desktop,,,,Hyderabad,2579,91,0,1,1711,167.44,10.22,,,1.84,64.92,9.0
2025-11-25,search,Search - Generic,Search Ads,buy headphones,Mobile,,,,Delhi,8386,224,0,1,2685,465.92,5.76,,,2.08,55.56,6.0
2025-12-01,search,Search - Generic,Search Ads,buy smartwatch,Desktop,,,,Delhi,11027,450,0,8,5744,994.5,5.78,,,2.21,90.19,4.0
2025-12-03,search,Search - Generic,Search Ads,buy sports shoes,Mobile,,,,Mumbai,10918,276,0,8,24472,474.72,51.55,,,1.72,43.48,4.0
2025-11-20,search,Search - Generic,Search Ads,buy sports shoes,Tablet,,,,Hyderabad,2240,91,0,1,1675,76.44,21.91,,,0.84,34.12,4.0
2025-11-19,shopping,Shopping - Accessories,Laptop Sleeve,,Tablet,P118,Laptop Sleeve,Accessories,Hyderabad,4235,170,114,8,14752,500.0,29.5,3.38,183.0,,,
2025-11-11,search,Search - Generic,Search Ads,buy toddler jacket,Desktop,,,,Chennai,5175,121,0,0,0,220.22,0.0,,,1.82,42.55,5.0
2025-11-29,shopping,Shopping - Footwear,Running Shoes,,Desktop,P101,Running Shoes,Footwear,Bangalore,2372,116,73,0,0,653.33,0.0,3.67,777.0,,,
2025-11-04,search,Search - Generic,Search Ads,buy men's jackets,Desktop,,,,Bangalore,9975,575,0,24,42072,322.0,130.66,,,0.56,32.28,7.0
2025-11-15,search,Search - Generic,Search Ads,buy bluetooth headset,Mobile,,,,Bangalore,11153,376,0,8,6720,127.84,52.57,,,0.34,11.46,8.0
2025-11-18,search,Search - Generic,Search Ads,buy hoodie,Mobile,,,,Mumbai,9155,358,0,4,9804,486.88,20.14,,,1.36,53.18,7.0
2025-11-22,search,Search - Generic,Search Ads,buy outdoor backpack,Mobile,,,,Chennai,6882,351,0,4,7844,91.26,85.95,,,0.26,13.26,5.0
2025-11-23,shopping,Shopping - Footwear,Kids Sneakers,,Tablet,P114,Kids Sneakers,Footwear,Delhi,1538,41,2,1,2764,431.35,6.41,3.6,571.0,,,
2025-11-29,search,Search - Generic,Search Ads,buy bluetooth headset,Desktop,,,,Chennai,7961,7,0,0,0,6.23,0.0,,,0.89,0.78,9.0
2025-11-12,search,Search - Generic,Search Ads,buy wireless earbuds,Tablet,,,,Delhi,2948,186,0,1,390,66.96,5.82,,,0.36,22.71,4.0
2025-11-26,search,Search - Generic,Search Ads,buy summer shorts,Desktop,,,,Mumbai,6686,148,0,0,0,213.12,0.0,,,1.44,31.88,4.0
2025-12-03,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Hyderabad,8017,238,0,0,0,149.94,0.0,,,0.63,18.7,7.0
2025-11-16,search,Search - Generic,Search Ads,buy baby jacket,Desktop,,,,Mumbai,10332,264,0,0,0,52.8,0.0,,,0.2,5.11,9.0
2025-11-19,search,Search - Generic,Search Ads,buy baby clothes,Desktop,,,,Hyderabad,3409,136,0,0,0,327.76,0.0,,,2.41,96.15,4.0
2025-11-22,search,Search - Generic,Search Ads,buy t shirt,Mobile,,,,Mumbai,6767,198,0,0,0,423.72,0.0,,,2.14,62.62,3.0
2025-11-08,shopping,Shopping - Home,Water Bottle,,Tablet,P111,Water Bottle,Home,Hyderabad,6418,164,72,3,6960,2509.43,2.77,4.32,718.0,,,
2025-11-29,shopping,Shopping - Bags,Office Backpack,,Mobile,P112,Office Backpack,Bags,Chennai,9986,298,30,6,2508,1350.52,1.86,4.32,584.0,,,
2025-11-16,shopping,Shopping - Apparel,Yoga Pants,,Desktop,P105,Yoga Pants,Apparel,Hyderabad,5665,194,17,11,13156,1832.24,7.18,4.4,65.0,,,
2025-11-19,search,Search - Generic,Search Ads,buy running gear,Desktop,,,,Delhi,2436,77,0,1,1445,128.59,11.24,,,1.67,52.79,8.0
2025-12-01,search,Search - Generic,Search Ads,buy running shoes,Desktop,,,,Hyderabad,11364,195,0,3,7092,448.5,15.81,,,2.3,39.47,7.0
2025-11-15,search,Search - Generic,Search Ads,buy casual belt,Tablet,,,,Delhi,13461,417,0,16,43568,225.18,193.48,,,0.54,16.73,4.0
2025-11-16,shopping,Shopping - Bags,Office Backpack,,Desktop,P112,Office Backpack,Bags,Chennai,5845,195,96,4,8920,1956.97,4.56,4.5,733.0,,,
2025-12-03,shopping,Shopping - Accessories,Smartphone Case,,Desktop,P107,Smartphone Case,Accessories,Bangalore,7768,255,45,5,3925,1575.17,2.49,3.99,205.0,,,
2025-11-15,search,Search - Generic,Search Ads,buy toddler jacket,Mobile,,,,Hyderabad,6916,71,0,1,3504,105.08,33.35,,,1.48,15.19,6.0
2025-11-06,shopping,Shopping - Kidswear,Baby Jacket,,Desktop,P103,Baby Jacket,Kidswear,Bangalore,1684,52,16,1,843,422.32,2.0,4.62,770.0,,,
2025-12-02,search,Search - Generic,Search Ads,buy puffer jacket,Tablet,,,,Mumbai,9308,533,0,14,9716,810.16,11.99,,,1.52,87.04,3.0
2025-11-08,search,Search - Generic,Search Ads,buy sunglasses,Desktop,,,,Bangalore,14402,430,0,20,32520,279.5,116.35,,,0.65,19.41,4.0
2025-11-18,search,Search - Generic,Search Ads,buy phone case,Desktop,,,,Bangalore,4124,277,0,1,1215,277.0,4.39,,,1.0,67.17,3.0
2025-11-21,shopping,Shopping - Electronics,Noise Cancelling Headphones,,Mobile,P115,Noise Cancelling Headphones,Electronics,Mumbai,7813,176,9,9,20286,1769.79,11.46,3.33,618.0,,,
2025-11-28,shopping,Shopping - Footwear,Running Shoes,,Desktop,P101,Running Shoes,Footwear,Mumbai,2288,43,34,0,0,913.82,0.0,3.64,141.0,,,
2025-11-28,search,Search - Generic,Search Ads,buy wireless earbuds,Mobile,,,,Hyderabad,11537,609,0,30,12300,481.11,25.57,,,0.79,41.7,9.0
2025-11-07,search,Search - Generic,Search Ads,buy t shirt,Tablet,,,,Chennai,763,35,0,1,3179,34.65,91.75,,,0.99,45.41,9.0
2025-11-04,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Hyderabad,6156,118,9,2,2384,993.34,2.4,4.27,233.0,,,
2025-11-24,shopping,Shopping - Electronics,Bluetooth Headset,,Tablet,P110,Bluetooth Headset,Electronics,Delhi,5519,158,0,0,0,1049.49,0.0,3.92,463.0,,,
2025-11-08,search,Search - Generic,Search Ads,buy phone case,Tablet,,,,Bangalore,4153,106,0,3,1083,171.72,6.31,,,1.62,41.35,4.0
2025-11-13,shopping,Shopping - Accessories,Smartphone Case,,Tablet,P107,Smartphone Case,Accessories,Mumbai,1035,27,9,1,1208,314.67,3.84,3.66,7.0,,,
2025-11-12,shopping,Shopping - Accessories,Casual Belt,,Desktop,P119,Casual Belt,Accessories,Mumbai,2116,63,27,0,0,236.87,0.0,3.51,361.0,,,
2025-11-07,search,Search - Generic,Search Ads,buy t shirt,Desktop,,,,Chennai,9656,527,0,13,29926,584.97,51.16,,,1.11,60.58,4.0
2025-11-11,search,Search - Generic,Search Ads,buy office backpack,Tablet,,,,Bangalore,10196,326,0,9,13500,459.66,29.37,,,1.41,45.08,8.0
2025-11-26,search,Search - Generic,Search Ads,buy kids jackets,Tablet,,,,Hyderabad,7958,476,0,18,58518,1128.12,51.87,,,2.37,141.76,5.0
2025-11-10,search,Search - Generic,Search Ads,buy yoga pants,Desktop,,,,Delhi,1002,48,0,0,0,18.24,0.0,,,0.38,18.2,5.0
2025-11-05,search,Search - Generic,Search Ads,buy leather boots,Mobile,,,,Bangalore,9486,242,0,3,1767,251.68,7.02,,,1.04,26.53,8.0
2025-11-24,search,Search - Generic,Search Ads,buy leather boots,Desktop,,,,Chennai,1739,17,0,0,0,34.68,0.0,,,2.04,19.94,7.0
2025-11-09,search,Search - Generic,Search Ads,buy running shoes,Mobile,,,,Chennai,10030,158,0,3,7257,79.0,91.86,,,0.5,7.88,5.0
2025-11-29,search,Search - Generic,Search Ads,buy smartwatch,Tablet,,,,Hyderabad,2201,60,0,1,1188,93.0,12.77,,,1.55,42.25,3.0
2025-11-09,shopping,Shopping - Apparel,Cotton T-Shirt,,Mobile,P100,Cotton T-Shirt,Apparel,Bangalore,8092,225,156,16,15920,2644.09,6.02,3.76,462.0,,,
2025-11-18,shopping,Shopping - Home,Water Bottle,,Desktop,P111,Water Bottle,Home,Delhi,2436,79,59,2,3526,60.91,57.89,4.46,130.0,,,
2025-11-06,search,Search - Generic,Search Ads,buy winter gloves,Desktop,,,,Chennai,2750,142,0,1,3948,239.98,16.45,,,1.69,87.27,5.0
2025-11-12,search,Search - Generic,Search Ads,buy warm jacket,Desktop,,,,Hyderabad,7876,195,0,4,10988,312.0,35.22,,,1.6,39.61,9.0
2025-11-11,shopping,Shopping - Accessories,Digital Watch,,Mobile,P102,Digital Watch,Accessories,Delhi,865,17,22,0,0,390.72,0.0,3.4,551.0,,,
2025-11-09,shopping,Shopping - Apparel,Winter Gloves,,Desktop,P109,Winter Gloves,Apparel,Hyderabad,8808,437,203,20,9660,3919.02,2.46,3.5,224.0,,,
2025-11-15,search,Search - Generic,Search Ads,buy outdoor backpack,Desktop,,,,Bangalore,5163,160,0,1,1485,390.4,3.8,,,2.44,75.61,9.0
2025-11-17,search,Search - Generic,Search Ads,buy summer shorts,Tablet,,,,Bangalore,1502,50,0,2,1064,22.0,48.36,,,0.44,14.65,4.0
